StudentID,Name,Math,Science,English,History,Computer
S10621,Kelly Thomas,80,51,51,72,100
S10622,Daniel Gomez,70,51,67,36,65
S10623,Lisa Rivera,50,84,35,31,63
S10624,Miranda Horne,81,60,81,44,65
S10625,Brenda Bailey,38,90,81,85,79
S10626,James Mccarty,64,43,67,56,100
S10627,Jordan Graham,47,73,64,73,80
S10628,Michael Macias,34,86,55,92,53
S10629,Heather Galvan,64,88,48,61,81
S10630,Anthony Reese,39,32,89,41,64
S10631,Michael Lucas,64,31,53,87,100
S10632,Steven Ward,97,36,98,95,99
S10633,Anne Castro,91,51,66,33,94
S10634,Robert Sullivan,92,49,34,61,92
S10635,Samuel White,64,41,67,91,69
S10636,David Mathews,73,59,92,60,100
S10637,Hannah Brooks,90,85,75,76,87
S10638,John Lee,92,77,36,59,100
S10639,David Owens,45,47,83,43,57
S10640,Crystal Miranda,33,87,33,89,92
S10641,Brenda Howe,58,59,83,67,100
S10642,Paula Burton,46,63,53,96,84
S10643,Manuel Hodges,69,84,41,68,79
S10644,Randy Austin,41,77,57,46,94
S10645,Brandon Robinson,65,88,65,82,87
S10646,Mike Reynolds,76,96,50,80,50
S10647,Antonio Aguilar,39,46,66,77,89
S10648,Howard Valdez,95,86,38,87,100
S10649,Erin Mcgrath,86,46,63,34,60
S10650,Timothy Rogers,33,45,85,33,78
S10651,Scott Smith,40,55,63,88,89
S10652,Jessica Brown DVM,94,55,72,53,84
S10653,Diane Campbell,68,95,88,87,50
S10654,Kelsey Hill,64,42,86,80,100
S10655,Daniel Spence,43,68,59,48,76
S10656,Sara Garcia,32,51,47,37,86
S10657,Ernest Robinson,87,39,34,89,100
S10658,Kristy Brown,68,72,51,75,77
S10659,Tiffany Morgan,31,57,69,43,81
S10660,Robert Chapman,73,65,95,50,69
S10661,Rebecca Wiley,33,98,61,46,100
S10662,Guy Malone,59,86,80,70,84
S10663,Jeffrey Cross,47,37,34,97,81
S10664,Tyler Jenkins,31,94,44,82,100
S10665,Justin Barnes,51,77,65,42,78
S10666,Ryan Graham,60,86,65,59,100
S10667,Melissa Graves,95,94,48,47,78
S10668,William Williams,88,74,69,38,66
S10669,Jose Wilcox,88,33,66,32,78
S10670,Deborah Oliver,78,40,73,40,100
S10671,Karen Kerr,82,56,99,69,100
S10672,Eric Scott,35,50,50,53,80
S10673,Nicholas Rice,70,71,32,33,99
S10674,Matthew Brown,63,34,30,55,99
S10675,Leslie Smith,98,57,64,69,85
S10676,Charles Johnson,67,43,79,62,100
S10677,Jessica Ayala,40,34,81,89,89
S10678,Jason Miller,86,44,65,70,71
S10679,Rodney Meyers,97,57,65,50,67
S10680,Elizabeth Martin,66,86,84,97,61
S10681,Jesse Schultz,33,41,41,37,77
S10682,Patricia Gordon,91,91,55,85,100
S10683,Shane Miller,86,51,54,52,65
S10684,Arthur Garcia,93,36,80,85,100
S10685,William Good,72,59,97,81,66
S10686,Alexis Kramer,60,56,36,40,87
S10687,Cassandra Moore,50,58,71,78,62
S10688,Stephanie Conway,40,72,96,46,79
S10689,Christopher Luna,82,74,33,96,73
S10690,Dustin Rose,90,30,31,41,100
S10691,Nicole Hanson,36,50,38,51,90
S10692,Duane Kane,80,32,99,43,86
S10693,Elizabeth Smith,80,33,47,46,99
S10694,Denise Tyler,38,91,34,94,94
S10695,Jason Washington,86,66,98,98,96
S10696,Richard Hinton,84,83,94,46,87
S10697,Anthony Martinez,65,40,69,66,69
S10698,Robert Hamilton,79,86,82,91,57
S10699,Heather Caldwell,41,90,41,58,50
S10700,Kimberly Cook,62,84,47,64,54
S10701,Jennifer Johnston,74,61,48,38,91
S10702,Charles Aguilar,49,41,76,93,62
S10703,Alyssa Gould,58,32,71,96,88
S10704,Angela Delgado,98,97,82,71,100
S10705,Janice Reese,59,80,91,46,100
S10706,Wendy Jones,94,32,73,69,59
S10707,Joseph Williams,86,52,36,85,89
S10708,Austin Grimes,33,90,45,76,100
S10709,Renee Miller,82,74,51,97,90
S10710,Alexandra Adams,38,59,30,81,73
S10711,Renee Spence,46,98,51,82,55
S10712,Stephanie Cook,43,53,50,65,60
S10713,Allison Larson,84,94,75,87,76
S10714,Nathan York,87,63,71,71,100
S10715,Christopher Crawford,53,80,96,94,100
S10716,Scott Walker,38,48,34,64,95
S10717,Justin Clark,98,70,66,78,69
S10718,Jessica Wade,82,98,57,74,100
S10719,Brooke Alvarez,67,84,57,64,86
S10720,Judy Garner,79,71,58,81,100
S10721,George Lopez,30,74,30,30,95
S10722,Ashley Chambers,83,67,41,61,100
S10723,Paula Richardson,79,88,73,32,54
S10724,Gary Wright,46,48,81,74,81
S10725,Ann Gonzalez,85,91,54,47,100
S10726,Holly Carson,86,90,94,31,100
S10727,Ashley Allen,66,77,36,38,100
S10728,Jesse Houston,78,67,50,51,54
S10729,Mark Jones,34,37,40,34,84
S10730,Matthew Craig,41,89,53,66,87
S10731,Rodney Johnson,38,96,50,44,100
S10732,Jillian Blevins,62,77,50,66,85
S10733,Brian Turner,75,36,53,76,97
S10734,Terri Beck,58,46,71,60,76
S10735,Tracy Reed,68,69,92,80,95
S10736,Teresa Randall,45,32,42,94,58
S10737,Brittany Jones,74,36,30,60,67
S10738,Martin Moreno,48,83,39,90,95
S10739,Julie Tyler,95,39,56,84,100
S10740,Ann Bryant,98,93,92,68,62
S10741,Taylor Reyes,56,78,68,73,100
S10742,Elizabeth Murphy,89,62,41,45,94
S10743,Monica Smith,70,41,40,97,76
S10744,Jeffrey Ramos,39,52,89,68,82
S10745,Janet Hudson,32,60,62,98,100
S10746,Robert Sanchez,90,88,74,48,66
S10747,Emily Miller,32,40,62,51,100
S10748,Tiffany Thomas,99,31,57,89,72
S10749,April Harris,37,91,74,59,100
S10750,Amy Cochran,38,83,78,80,50
S10751,Gary Ramirez,70,61,90,80,71
S10752,Patricia Mcfarland,81,46,49,35,100
S10753,Cheryl Bryant,56,44,97,95,100
S10754,Nicole Ortega,47,86,32,57,98
S10755,Juan Davis,74,41,35,48,90
S10756,Barbara Benitez,88,58,66,60,97
S10757,Brittany Raymond,67,32,73,31,74
S10758,Michelle Russell,43,55,41,57,100
S10759,Cynthia Gonzalez,70,73,56,84,58
S10760,Robert Summers,84,75,61,91,100
S10761,Edwin Johnson,72,39,79,41,80
S10762,Robert Berry,40,54,72,45,70
S10763,Sarah Turner,98,76,39,87,89
S10764,Rhonda Richardson,44,66,72,37,98
S10765,Derek Anderson,61,82,93,32,73
S10766,Sandra Ward,54,81,46,93,86
S10767,Mary Ochoa,96,84,59,32,54
S10768,Peter Booker,30,42,36,50,90
S10769,Mark Fitzpatrick,40,60,36,39,64
S10770,Robert Black,84,64,69,95,99
S10771,Jared Carr,89,47,49,93,67
S10772,Mary Thompson,58,68,33,88,98
S10773,Laura Green,40,73,66,51,79
S10774,Elizabeth Fuller,83,83,90,62,91
S10775,Gregory Smith,73,71,84,53,58
S10776,Louis Cole,83,60,60,35,69
S10777,Raymond Gonzalez,95,79,87,61,57
S10778,Robert Gomez,67,56,64,34,94
S10779,Becky Williams,98,44,40,54,56
S10780,Shannon James,37,92,67,34,100
S10781,Kenneth White,91,75,72,93,100
S10782,Jesse Parker,77,79,84,54,82
S10783,Tracy Butler,49,40,80,40,76
S10784,Melissa Estes,31,96,55,37,100
S10785,Kimberly Ross,95,95,98,52,59
S10786,Daniel Smith,60,45,52,89,100
S10787,Troy Evans,46,77,43,87,58
S10788,Mary Williams,51,52,60,71,63
S10789,Katie Lopez,60,34,68,51,72
S10790,Cynthia Pineda,56,35,67,37,94
S10791,Jaime Robles,60,44,68,69,75
S10792,Daniel Mcpherson,94,32,81,41,88
S10793,Michelle Bowers,32,78,47,82,100
S10794,Kimberly Haas,32,62,40,80,100
S10795,Craig Blake,68,88,54,36,100
S10796,Pamela Smith,43,76,74,48,78
S10797,Brandon Holloway,59,33,82,90,91
S10798,Lauren Smith,42,56,45,64,71
S10799,Dr. Tamara Young,30,96,37,42,69
S10800,Alicia Gibson,35,77,81,80,79
S10801,Jessica Acosta DVM,80,84,36,85,82
S10802,Carlos Woods,33,44,83,83,100
S10803,Mr. Matthew Dunn,39,55,96,98,72
S10804,Jerry Gonzalez,42,73,40,46,53
S10805,Jessica Calderon MD,57,88,61,58,51
S10806,Devin Jones,71,71,49,52,100
S10807,Chad Hess,64,56,47,57,100
S10808,Teresa Gonzalez DDS,51,64,57,34,97
S10809,Mary Hanson,64,31,64,34,79
S10810,Kimberly Martin,82,31,32,68,59
S10811,Kevin Evans,34,88,35,31,100
S10812,Mary Melendez,31,94,65,50,80
S10813,Jeffrey White,61,60,37,84,80
S10814,Jonathan Francis,54,92,62,61,100
S10815,Raymond Baker,52,65,85,31,100
S10816,Victoria Banks DDS,66,36,73,41,56
S10817,Jamie Nichols,92,60,75,64,93
S10818,Carolyn Gomez,43,54,38,31,53
S10819,Kimberly Williams,89,36,85,61,69
S10820,Melissa Johnson,78,86,41,86,76
S10821,Matthew Johnston,71,64,85,99,55
S10822,Joshua Jordan,89,46,84,34,64
S10823,Brianna Thompson,51,90,91,34,100
S10824,Neil Matthews,37,78,90,57,100
S10825,Angela Brown,72,85,87,60,100
S10826,Ronald Zuniga,32,80,37,80,73
S10827,Kenneth Knight,38,86,62,40,66
S10828,Steven Cooper,98,37,74,50,100
S10829,William Snyder,70,59,77,64,100
S10830,Debra Arnold,37,93,94,60,87
S10831,Rebecca James,76,84,64,80,100
S10832,Christopher Byrd,68,48,59,74,97
S10833,Timothy Shaffer,99,63,85,51,62
S10834,Amanda Martin,69,44,44,66,98
S10835,Jesus Smith,97,81,46,66,94
S10836,Michelle Payne,87,59,89,61,100
S10837,Donald Martin,90,77,39,90,100
S10838,Justin Parker,43,48,58,75,96
S10839,Scott Shaw,30,66,45,58,84
S10840,William Ramsey,37,43,64,87,100
S10841,Erika Andrews,65,54,94,95,65
S10842,Tammy Morgan,70,69,54,51,66
S10843,Erin Jackson,70,62,84,39,72
S10844,Jesse Moore,84,52,68,36,88
S10845,Steven Anderson,34,35,99,81,66
S10846,Christine Callahan,75,40,97,61,91
S10847,Paula Malone,88,57,61,64,89
S10848,James Bailey,43,56,30,52,71
S10849,Danny Mcgee,32,81,53,81,89
S10850,Douglas Arnold,82,55,44,77,99
S10851,Michael Morris,30,87,37,52,57
S10852,Joshua Powell,83,72,36,59,50
S10853,Jennifer Jones,53,33,99,72,76
S10854,Jill Parker,74,64,53,35,86
S10855,Thomas Johnson,73,93,32,37,100
S10856,Brian Morris,98,30,65,71,92
S10857,Dana Vargas,68,53,35,62,72
S10858,Brenda Burke,66,43,58,31,100
S10859,Theresa Jackson,52,32,56,57,100
S10860,Timothy Noble,55,71,98,82,100
S10861,Tanya Marquez,35,91,90,42,100
S10862,Marc Evans,48,86,97,57,58
S10863,Ryan Cooper,58,60,30,75,100
S10864,Natalie Williams,38,45,71,39,69
S10865,Tanya Meyers,87,39,61,98,76
S10866,Kevin Rodriguez,32,73,78,74,100
S10867,Anthony Osborn,79,94,99,37,100
S10868,Kathryn Mckee,53,74,78,41,74
S10869,Nancy Williams,81,50,51,69,96
S10870,Troy Watson,77,45,49,38,50
S10871,Frank Reilly,44,77,34,45,100
S10872,Mark Anderson,43,62,47,75,55
S10873,Mary Reeves,61,88,33,85,74
S10874,Amanda Lee,98,48,99,66,90
S10875,Richard French,86,46,33,78,100
S10876,Cory Shepherd,78,94,87,42,77
S10877,Matthew Perez,98,70,98,34,100
S10878,Sean Dunn,80,65,52,43,100
S10879,Glenn Curtis,45,70,39,67,52
S10880,Tyler Chavez,33,73,66,67,71
S10881,James Morales,33,49,30,91,79
S10882,Ariel Cervantes,75,39,98,37,61
S10883,Valerie Lawrence,44,45,38,61,71
S10884,Jean Owens,54,99,65,57,94
S10885,John Tucker,40,33,37,34,60
S10886,Ashley Mccall,57,86,66,43,85
S10887,Emily Delacruz,88,64,98,82,85
S10888,Thomas Holt,47,83,47,37,100
S10889,Sheila Franklin,57,48,60,40,100
S10890,Luis Irwin,47,99,54,91,62
S10891,Lindsey Munoz,40,59,96,98,100
S10892,Lisa Paul,89,81,89,76,100
S10893,Katherine Brooks,89,97,92,38,65
S10894,Elizabeth Johnson,45,78,30,97,100
S10895,Luis Ellis,92,86,80,59,79
S10896,Leonard Martinez,65,95,76,74,83
S10897,Jessica Rodriguez,69,61,32,57,65
S10898,Frederick Gillespie,64,49,72,61,50
S10899,Tammy Garcia,82,51,80,67,67
S10900,Dr. Nicole Ferguson,31,66,60,59,100
S10901,Ernest Chen,53,33,96,50,63
S10902,Patrick Kramer,68,32,53,52,84
S10903,Jeffrey Thompson,81,33,52,58,95
S10904,Amanda Bryant,87,35,94,58,54
S10905,Colton Guerra,65,68,32,88,100
S10906,William Cochran,76,73,30,43,78
S10907,Holly Frank,97,41,98,41,94
S10908,David Miller,92,72,92,73,96
S10909,Kevin Hart,34,36,86,84,89
S10910,Jorge Graham,64,60,98,49,77
S10911,Daniel Garcia,76,50,81,41,55
S10912,Jonathan Martin,88,32,78,56,52
S10913,Jane Rodriguez,68,56,96,79,100
S10914,Stacie Patterson,53,46,50,72,86
S10915,Victoria Foster,50,63,62,78,100
S10916,Calvin Lewis,82,74,52,96,72
S10917,Joshua Coffey,53,99,36,91,100
S10918,Emily Henderson,50,69,66,90,100
S10919,Kari Bush MD,62,94,89,35,89
S10920,Julia Sanchez,58,79,48,55,81
S10921,Susan Roberts,63,31,34,40,89
S10922,David Gardner,99,84,74,89,100
S10923,Sara Zimmerman,60,74,86,76,60
S10924,Amy Sheppard,72,44,50,70,100
S10925,Maria Alvarado,43,85,44,78,80
S10926,Kimberly Martinez,35,47,53,59,75
S10927,Bobby Rodgers,45,34,47,82,96
S10928,Robert Brown,73,47,97,44,100
S10929,Corey Thomas,65,84,56,44,70
S10930,Cody Benitez,82,52,94,77,100
S10931,Christopher Cross,93,48,76,93,100
S10932,Peter Johnson,50,58,96,48,55
S10933,William Thomas,34,96,70,52,97
S10934,Samantha Young,75,77,37,59,100
S10935,Brianna Wong,53,39,60,47,79
S10936,Xavier Brooks,50,39,45,99,98
S10937,Daniel Ruiz,70,50,31,97,84
S10938,Angel Miller,37,51,33,42,100
S10939,Mark Smith,66,43,87,74,91
S10940,Margaret Hammond,93,99,79,46,100
S10941,Ashley Smith,71,99,74,89,66
S10942,David Garcia,70,90,45,39,80
S10943,Christopher Watson,78,67,71,63,66
S10944,Gilbert Hernandez,37,54,75,74,100
S10945,Anna Ramirez,44,63,40,65,100
S10946,Sandra Garcia,59,80,38,41,100
S10947,Anthony Jones,32,94,78,60,59
S10948,Robert Perry,89,52,84,55,61
S10949,Joseph Waters,45,85,37,69,84
S10950,Matthew Fox,41,68,94,92,56
S10951,Kayla Hampton,30,70,45,33,68
S10952,Lisa Jordan,63,72,79,49,62
S10953,Ryan Richardson,33,55,76,55,50
S10954,Meghan Williamson,81,50,56,47,87
S10955,Kathryn Hernandez,58,87,70,32,60
S10956,Adam Smith,60,75,85,37,100
S10957,Jose Alvarez,95,95,62,80,83
S10958,Diane Acosta,83,45,74,67,100
S10959,Nicholas Archer,88,58,66,66,55
S10960,John Gonzalez,36,88,52,47,100
S10961,Donald Lee,94,98,34,74,90
S10962,Sheryl Taylor,35,78,46,65,50
S10963,Cameron Fitzpatrick,89,91,69,87,100
S10964,Micheal Woods,54,35,62,33,100
S10965,Robert Gibson,57,62,56,72,100
S10966,Shannon Vazquez,64,61,34,46,100
S10967,Kenneth Barber,78,68,30,50,100
S10968,Jacob Roberts,97,94,43,44,99
S10969,Manuel Oconnell,31,81,42,77,100
S10970,Natalie Jackson,99,57,91,53,56
S10971,Laura Contreras,86,89,89,61,100
S10972,Tiffany Gregory,84,63,51,45,87
S10973,Travis Garza,88,59,92,91,73
S10974,Edward Russell,58,73,47,54,57
S10975,Jeffrey Thompson,98,68,49,55,57
S10976,Savannah Lee,89,72,66,75,63
S10977,John Shelton,31,54,69,42,84
S10978,Cynthia Dawson,57,30,60,67,100
S10979,Billy Garcia,84,50,79,68,67
S10980,Thomas Salazar,57,60,85,55,100
S10981,Jennifer Hebert,44,62,77,64,100
S10982,Cynthia Garcia,65,42,91,67,74
S10983,Matthew Copeland,59,91,61,62,69
S10984,Kiara Allen,56,93,35,92,97
S10985,David Pacheco,50,36,50,75,77
S10986,Darlene Wagner,69,56,72,32,51
S10987,Barbara Olson,94,44,72,93,100
S10988,Erica Turner,38,53,78,68,90
S10989,Joshua Sullivan,35,86,92,62,100
S10990,Angela Abbott,91,30,94,52,97
S10991,Samuel Goodwin,66,49,46,31,76
S10992,Brian Cruz,78,77,92,45,61
S10993,Holly Adams,30,98,75,52,58
S10994,Marvin Barry,66,73,95,80,57
S10995,Tanya Ortiz,63,97,54,48,100
S10996,Emma Johnson,38,57,95,67,100
S10997,Jesse Mccarthy,45,41,64,89,100
S10998,Sandra Rodriguez,67,55,75,69,94
S10999,Aaron Caldwell,68,43,44,59,53
S11000,Jill Smith,58,47,92,53,72
S11001,Allison Grant,98,85,94,95,89
S11002,Lucas Walters,82,30,57,73,97
S11003,Nicholas Gomez Jr.,48,36,63,61,65
S11004,Amanda Duran,92,38,92,69,100
S11005,Christine Gonzalez,74,55,37,57,100
S11006,Fernando Meadows,78,56,69,91,74
S11007,Bethany Price,90,90,43,42,91
S11008,Victoria Buck,58,78,39,63,58
S11009,Samuel Santos,86,45,63,41,100
S11010,Daniel Martin,41,42,81,91,98
S11011,Jeffrey Jacobson,93,87,65,57,83
S11012,Gregory Khan,57,69,83,60,91
S11013,Jennifer Sellers,48,67,83,88,100
S11014,Courtney Burch,60,58,45,69,100
S11015,Sarah Brady,84,49,57,32,91
S11016,Charles Pruitt,65,90,64,95,87
S11017,Susan Guerrero,33,59,63,67,100
S11018,Cory Moran,49,87,98,78,100
S11019,William Palmer,77,59,43,72,56
S11020,Alexandra Ware,63,44,47,84,100
S11021,William Ponce,91,39,77,57,100
S11022,Margaret Sullivan,65,84,95,30,84
S11023,Sarah Brooks,83,62,73,39,99
S11024,Phillip Dunlap,57,36,35,99,54
S11025,Charles Herring,36,64,91,52,61
S11026,Dr. Stacey Maddox MD,92,58,47,32,100
S11027,Michael Gonzalez,89,71,66,59,81
S11028,Dr. Jennifer Armstrong,46,64,44,37,56
S11029,Jessica Morris,50,64,79,81,91
S11030,Leah Bennett,58,37,74,41,100
S11031,Kyle Hernandez,38,96,57,53,67
S11032,Christian Mann,88,37,44,41,100
S11033,Lauren Harris,33,34,94,55,93
S11034,Jamie Smith,33,60,92,71,58
S11035,Sandy Roberts,31,71,79,59,61
S11036,Melinda Lewis,33,40,70,73,62
S11037,David Fitzgerald,84,96,83,91,87
S11038,Jonathan Allen,36,64,60,31,100
S11039,Michelle Black,33,47,63,98,59
S11040,Samantha Rice,65,84,46,63,59
S11041,Cynthia Hunter,74,76,66,47,71
S11042,Frank Vaughn,63,60,31,34,61
S11043,Justin Bishop,82,59,48,76,71
S11044,Nathaniel Martin,33,66,62,50,99
S11045,Jonathan Long,86,49,44,96,76
S11046,Juan Smith,88,34,52,59,53
S11047,Nathan Sims,99,82,36,99,86
S11048,John Dudley,46,49,43,58,60
S11049,Mitchell Edwards,79,72,37,32,100
S11050,Wesley Jones MD,72,34,33,66,96
S11051,Angela Weber,65,66,53,88,70
S11052,Barbara Macias,96,63,36,85,78
S11053,Vicki Anderson,45,59,72,66,51
S11054,Jeffrey Castillo,36,48,76,53,100
S11055,Lisa Patterson,88,57,81,58,70
S11056,Samantha Powers MD,44,65,34,30,100
S11057,Don Butler,56,54,98,49,87
S11058,Christopher Young,67,59,65,49,53
S11059,Beth Moore,90,55,93,60,99
S11060,Danny Hensley,38,66,30,65,100
S11061,Nicole Zhang,63,76,99,56,72
S11062,Richard Wood,60,88,74,88,100
S11063,Tiffany Perez,58,32,63,83,83
S11064,John Young,61,66,84,40,100
S11065,Sylvia Thomas,51,87,53,40,58
S11066,Kevin Martinez,89,77,63,49,80
S11067,Mark Mcdonald,61,95,85,79,66
S11068,April Townsend,44,57,51,53,100
S11069,Mr. Ronald Fuller MD,52,77,62,77,55
S11070,Anthony Goodwin,90,38,35,81,73
S11071,Susan Thompson,56,32,77,98,61
S11072,Eric Torres,89,64,95,33,67
S11073,John Ward,88,71,81,80,52
S11074,Mr. John Castro,44,35,94,36,100
S11075,Jeffery Ramsey,81,91,75,95,70
S11076,Erin Le,71,30,71,86,99
S11077,Dennis Rogers,96,97,54,67,77
S11078,Angela Fernandez,99,90,48,74,77
S11079,Jessica Reed,84,81,60,35,88
S11080,Kari Brandt,45,40,84,97,98
S11081,Brian Terry,31,43,31,67,100
S11082,Ryan Green,33,46,31,51,100
S11083,Pedro Lyons,51,74,38,92,99
S11084,Jason Stewart,64,78,75,73,82
S11085,Claire Greene,45,59,80,97,82
S11086,Terri Johnson,63,68,58,53,67
S11087,Kathy Lambert,39,56,76,87,97
S11088,Daniel Anderson,50,77,37,89,100
S11089,Keith Johnson,73,50,99,72,67
S11090,Tyler Smith,72,73,75,99,63
S11091,Andrew Kim,33,74,86,76,100
S11092,Stephanie Henry,93,73,66,92,66
S11093,Kayla Carlson,84,35,32,39,72
S11094,Susan Salas,54,31,37,36,60
S11095,Elizabeth Wolf,84,87,52,51,58
S11096,Shirley Berg,48,41,86,54,100
S11097,Garrett Mathis,82,83,88,65,93
S11098,Darren Martin,48,72,87,37,83
S11099,Sheila Stephens,88,86,39,94,100
S11100,Ryan Allen,93,78,40,82,50
S11101,Lisa Travis,82,81,35,96,72
S11102,Michael Vance,67,86,77,90,51
S11103,Jessica King,46,65,64,63,100
S11104,Elizabeth Livingston,41,83,95,68,100
S11105,Michelle Lane,84,79,61,77,86
S11106,Tony Garcia,88,41,63,40,100
S11107,Robert Alvarado,66,67,58,75,59
S11108,Michelle White,93,96,89,85,81
S11109,Joanna Russell,78,68,62,63,66
S11110,Ashlee Ryan,71,30,63,77,74
S11111,Patricia Spencer,95,73,45,71,84
S11112,Eric Kennedy,43,41,88,38,52
S11113,Julie Baker,34,44,81,42,52
S11114,Erin Strong,73,35,40,67,100
S11115,Kristin Turner,71,48,65,74,76
S11116,Angel Cruz,95,46,38,66,72
S11117,Kaitlyn Cochran,41,35,48,80,70
S11118,Wayne Cook,37,92,47,36,60
S11119,Jacob Henry,79,59,63,58,100
S11120,Jesse Lucero,85,45,52,35,100
S11121,Mary Skinner,63,46,61,59,65
S11122,Nicole Lloyd,52,35,50,97,68
S11123,Pamela Ford,41,77,74,55,71
S11124,Susan Roberts,49,50,59,42,100
S11125,Ashley Moore,73,54,72,98,61
S11126,Alexander Davis,65,69,53,41,51
S11127,Ashley Henson,59,52,82,57,89
S11128,Debbie Smith,40,62,73,75,89
S11129,Sabrina Mason,57,91,77,65,51
S11130,Thomas Gross,72,34,49,83,62
S11131,Cody Rojas,76,42,62,35,56
S11132,Christina Andersen,63,88,89,86,93
S11133,Jesse Mcknight,42,75,71,40,100
S11134,Andrea Anderson,50,46,94,91,100
S11135,Valerie Johnson,44,71,89,45,79
S11136,Luke Thompson,43,35,63,73,61
S11137,Carla Moore,47,44,38,61,57
S11138,Melissa Hernandez,73,41,55,30,73
S11139,Cynthia Carter,66,51,72,55,74
S11140,Lindsey Thompson,50,43,91,62,73
S11141,Matthew Black,40,43,70,92,60
S11142,Julian Mcdonald,46,59,60,88,100
S11143,Joshua Rodriguez,53,48,41,42,50
S11144,Travis Johnson,61,36,76,93,52
S11145,Lauren Sparks,95,38,68,57,83
S11146,Diane Rocha,99,68,78,52,67
S11147,Amanda Murphy,88,98,56,46,81
S11148,Joe Byrd,59,64,48,44,100
S11149,Cindy Smith,70,75,45,52,88
S11150,Christina Frazier,73,65,97,88,94
S11151,Matthew Diaz MD,41,37,81,52,100
S11152,Pam Moore,68,87,99,74,86
S11153,Teresa Conley,39,69,39,75,87
S11154,Michael Wilson,44,90,65,37,54
S11155,Margaret Smith,68,32,41,92,58
S11156,Jack Bowman,65,72,43,94,73
S11157,Jason Bailey,34,69,47,97,65
S11158,Shane Scott,43,64,45,31,74
S11159,Maria Wells,57,59,56,61,69
S11160,Tanner Conrad DDS,91,51,71,79,50
S11161,Robin Shepard,45,51,99,47,50
S11162,Wendy Phillips,30,79,67,97,62
S11163,Janice Duke,40,34,33,55,88
S11164,Jonathan Shepherd,62,55,52,40,100
S11165,Eric Estrada,32,77,61,36,74
S11166,Dr. Mandy Young MD,38,68,58,31,50
S11167,Laura Jennings,43,96,97,67,62
S11168,Jason Brown,35,35,55,64,100
S11169,Kristina Perez,91,35,87,48,84
S11170,Jenna Smith,62,48,30,83,58
S11171,Danielle Black,83,37,39,73,100
S11172,Sarah Dixon,39,30,44,89,100
S11173,Bethany Grant,92,56,79,51,100
S11174,Tristan Anderson,90,38,44,83,100
S11175,Brian Bryant,97,39,56,30,100
S11176,Aaron Richardson,76,34,99,68,91
S11177,Francisco Hernandez,66,61,91,92,100
S11178,Robert Warner,88,95,56,95,76
S11179,Ms. Stephanie Mooney,33,76,64,77,79
S11180,Sarah Gibson,36,66,54,52,64
S11181,Brittany Wright,60,92,38,49,76
S11182,Nicole Garcia,75,99,90,74,100
S11183,Craig Anderson,31,82,52,72,66
S11184,Melissa Hill,82,74,90,92,88
S11185,Amy Ortiz,80,89,51,89,100
S11186,Diana Butler,74,84,86,75,77
S11187,Alicia Hill,40,79,87,84,100
S11188,Amy Brady,85,85,97,30,94
S11189,Mason Williams,84,78,64,97,100
S11190,Alan Bentley,56,30,37,57,100
S11191,Wesley Ellis,67,78,89,37,75
S11192,Karen Mack,76,41,40,91,72
S11193,Brenda Cooper,69,92,99,90,70
S11194,Gregory Johns,33,51,73,85,82
S11195,Barbara Ramirez,46,72,59,92,100
S11196,Leslie Shields,77,45,56,34,100
S11197,Amy Chavez,40,37,95,76,58
S11198,Suzanne Thomas,89,85,97,80,100
S11199,Christopher Wallace,35,65,87,46,65
S11200,Breanna Farrell,98,53,35,71,100
S11201,Richard Hurley,31,90,65,57,61
S11202,Sandra Carter,68,59,59,61,100
S11203,Jacob Jones,68,45,77,70,95
S11204,William Smith,87,99,73,40,100
S11205,Donald Diaz,92,87,68,78,56
S11206,Dawn Lee,71,46,75,47,56
S11207,Amanda Gonzalez,72,57,67,62,88
S11208,Katrina Jordan,60,57,50,81,51
S11209,Kimberly Hall,69,91,50,45,100
S11210,Annette Perez,34,53,35,59,57
S11211,Jason Williamson,33,76,59,93,100
S11212,Laura Curry,46,63,56,71,71
S11213,David Wood,86,76,31,58,50
S11214,Sonia Leon,60,58,82,52,57
S11215,Christopher Thomas,69,35,47,81,54
S11216,Daniel Bullock,60,63,32,80,70
S11217,Michelle Marks,39,52,57,53,100
S11218,Timothy Lee,48,47,35,47,99
S11219,Susan Reyes,52,99,39,50,68
S11220,Matthew King,45,45,86,83,100
S11221,Tara Walker,34,85,85,71,93
S11222,Richard Henderson,67,91,81,64,70
S11223,Justin Ali,72,47,61,54,73
S11224,Andrea Doyle,36,97,48,95,100
S11225,William Jackson,52,77,44,50,95
S11226,Joshua Thomas,69,75,90,39,86
S11227,Glenda Malone,46,40,45,99,74
S11228,Michael Hernandez,75,78,71,99,54
